Price,Title,Location,Date,Url
40.0,Клавиатура с подцветка за Lenovo Thinkpad X240/x250/x260 като,"гр. София, Люлин 7",13  апр,https://www.olx.bg/ad/klaviatura-s-podtsvetka-za-lenovo-thinkpad-x240-x250-x260-kato-CID632-ID89WjZ.html#d42fcfef71
4.0,Клавиши за Thinkpad L540/T560/W540/T540P/W541/T550/W550S/L560,"гр. София, Орландовци",13  апр,https://www.olx.bg/ad/klavishi-za-thinkpad-l540-t560-w540-t540p-w541-t550-w550s-l560-CID632-ID89TZr.html#d42fcfef71
20.0,Lenovo Thinkpad L540-долен капак,"гр. София, Орландовци",13  апр,https://www.olx.bg/ad/lenovo-thinkpad-l540-dolen-kapak-CID632-ID89TVX.html#d42fcfef71
20.0,Lenovo Thinkpad L540-оригинален безел,"гр. София, Орландовци",13  апр,https://www.olx.bg/ad/lenovo-thinkpad-l540-originalen-bezel-CID632-ID89TVK.html#d42fcfef71
30.0,Lenovo Thinkpad L540-преден панел,"гр. София, Орландовци",13  апр,https://www.olx.bg/ad/lenovo-thinkpad-l540-preden-panel-CID632-ID89TWz.html#d42fcfef71
15.0,Тъчпад за Thinkpad L440/T440P/T440/T440S/T450/T431S/T540P/W540/L540,"гр. София, Орландовци",12  апр,https://www.olx.bg/ad/tachpad-za-thinkpad-l440-t440p-t440-t440s-t450-t431s-t540p-w540-l540-CID632-ID89TTc.html#d42fcfef71
40.0,Клавиатура за Lenovo Thinkpad T430 T530 W530 X230,"гр. Плевен, Сторгозия",12  апр,https://www.olx.bg/ad/klaviatura-za-lenovo-thinkpad-t430-t530-w530-x230-CID632-ID89Qqw.html#d42fcfef71
55.0,Lenovo Thinkpad docking station Type 4337,"гр. Варна, Червен площад",11  апр,https://www.olx.bg/ad/lenovo-thinkpad-docking-station-type-4337-CID632-ID85bq2.html#d42fcfef71
79.0,Нова Клавиатура за Lenovo ThinkPad E531 E540 FRU-04Y2699,гр. Троян,10  апр,https://www.olx.bg/ad/nova-klaviatura-za-lenovo-thinkpad-e531-e540-fru-04y2699-CID632-ID6Abx3.html#d42fcfef71
250.0,Lenovo ThinkPad X220 12.5 Core I5 2520 4GB DDR3 320HDD IPS Display,"гр. София, Обеля 2",10  апр,https://www.olx.bg/ad/lenovo-thinkpad-x220-12-5-core-i5-2520-4gb-ddr3-320hdd-ips-display-CID632-ID6skoe.html#d42fcfef71
10.0,Тъч пад за lenovo thinkpad e530,гр. Девня,10  апр,https://www.olx.bg/ad/tach-pad-za-lenovo-thinkpad-e530-CID632-ID81odi.html#d42fcfef71
40.0,"Батерии за лаптопи Lenovo, HP , DELL батерия Latitude , thinkpad","гр. София, Левски Г",9  апр,https://www.olx.bg/ad/baterii-za-laptopi-lenovo-hp-dell-bateriya-latitude-thinkpad-CID632-ID88aPf.html#d42fcfef71
